,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
0,0.1,10000.0,10,Unbalanced,Logistic Regression,0.979,0.9792008757525998,0.9977691020635806,0.9883977900552485,0.9070971114182637
1,0.1,10000.0,10,Unbalanced,Decision Tree,0.9705,0.9870786516853932,0.9799219185722253,0.9834872656031346,0.9344054037305571
2,0.1,10000.0,10,Unbalanced,Random Forest,0.9885,0.9900332225913622,0.9972113775794758,0.9936093359266464,0.9551274279201727
3,0.1,10000.0,10,Unbalanced,XGboost,0.989,0.9911259012756517,0.9966536530953709,0.9938820912124583,0.9596794835525163
4,0.1,10000.0,10,ADASYN,Logistic Regression,0.819,0.9944713199723566,0.8025655326268823,0.8882716049382716,0.8819590948158567
5,0.1,10000.0,10,ADASYN,Decision Tree,0.9435,0.9929577464788732,0.9436698271054099,0.9676865885044323,0.942849406306328
6,0.1,10000.0,10,ADASYN,Random Forest,0.967,0.9942759015455066,0.9687674288901282,0.9813559322033898,0.9602291250730834
7,0.1,10000.0,10,ADASYN,XGboost,0.9605,0.994232987312572,0.9615170105967652,0.9776013609299687,0.9566039159264019
8,0.1,10000.0,10,RandomOverSampler,Logistic Regression,0.9505,0.9895953757225433,0.954824316787507,0.9718989497587284,0.9339338975241883
9,0.1,10000.0,10,RandomOverSampler,Decision Tree,0.974,0.9854991634132738,0.9854991634132738,0.9854991634132738,0.9299476493394873
10,0.1,10000.0,10,RandomOverSampler,Random Forest,0.9885,0.9905764966740577,0.9966536530953709,0.9936057825966083,0.9572640246153183
11,0.1,10000.0,10,RandomOverSampler,XGboost,0.988,0.993858179787828,0.992749581706637,0.9933035714285713,0.9698047425441397
12,0.1,10000.0,10,SMOTE,Logistic Regression,0.9555,0.9896551724137931,0.9604015616285555,0.9748089442400226,0.9367225199447126
13,0.1,10000.0,10,SMOTE,Decision Tree,0.958,0.9896848137535816,0.9631901840490797,0.9762577727529678,0.9381168311549747
14,0.1,10000.0,10,SMOTE,Random Forest,0.9855,0.9943946188340808,0.9894032348020078,0.9918926474699469,0.9705470280290233
15,0.1,10000.0,10,SMOTE,XGboost,0.9835,0.9932735426008968,0.9882877858337981,0.9907743919485602,0.9651583856705223
16,0.1,10000.0,10,BorderlineSMOTE,Logistic Regression,0.8785,0.9930025445292621,0.8706079196876743,0.9277860326894501,0.9087339115346583
17,0.1,10000.0,10,BorderlineSMOTE,Decision Tree,0.9595,0.9869169510807736,0.9676519799219185,0.9771895240777245,0.9282704344054037
18,0.1,10000.0,10,BorderlineSMOTE,Random Forest,0.982,0.9932622122403144,0.9866146123814835,0.9899272523782876,0.964321798944365
19,0.1,10000.0,10,BorderlineSMOTE,XGboost,0.979,0.9937958262831359,0.9827105409927496,0.9882220975883342,0.9647852221871961
20,0.1,30000.0,10,Unbalanced,Logistic Regression,0.988,0.9875,0.9992559523809523,0.9933431952662721,0.9451407967032965
21,0.1,30000.0,10,Unbalanced,Decision Tree,0.9735,0.9853023255813953,0.9851190476190477,0.985210678076458,0.9292582417582418
22,0.1,30000.0,10,Unbalanced,Random Forest,0.9858333333333333,0.9887308331793829,0.9955357142857143,0.992121605338771,0.9488896520146521
23,0.1,30000.0,10,Unbalanced,XGboost,0.9881666666666666,0.9907493061979649,0.99609375,0.9934143400426677,0.9579827724358975
24,0.1,30000.0,10,ADASYN,Logistic Regression,0.8936666666666667,0.9933361099541858,0.8872767857142857,0.9373157791314599,0.9179973672161171
25,0.1,30000.0,10,ADASYN,Decision Tree,0.9368333333333333,0.9865628042843233,0.9423363095238095,0.9639425363904481,0.9158796932234432
26,0.1,30000.0,10,ADASYN,Random Forest,0.9641666666666666,0.9931205809287216,0.9667038690476191,0.9797341879536242,0.9545057806776557
27,0.1,30000.0,10,ADASYN,XGboost,0.9556666666666667,0.9932432432432432,0.95703125,0.9748010610079575,0.9504707532051282
28,0.1,30000.0,10,RandomOverSampler,Logistic Regression,0.9786666666666667,0.9924924924924925,0.9836309523809523,0.9880418535127055,0.9597641941391941
29,0.1,30000.0,10,RandomOverSampler,Decision Tree,0.9756666666666667,0.9864211309523809,0.9864211309523809,0.9864211309523809,0.9347169757326007
30,0.1,30000.0,10,RandomOverSampler,Random Forest,0.9856666666666667,0.9905415430267063,0.9934895833333334,0.9920133729569094,0.955879407051282
31,0.1,30000.0,10,RandomOverSampler,XGboost,0.9873333333333333,0.9923820141211446,0.9934895833333334,0.9929354898680053,0.9638922275641026
32,0.1,30000.0,10,SMOTE,Logistic Regression,0.9831666666666666,0.9908803275637447,0.9903273809523809,0.9906037770955437,0.95590086996337
33,0.1,30000.0,10,SMOTE,Decision Tree,0.9533333333333334,0.9901885340515583,0.9574032738095238,0.9735199546056365,0.9378362522893772
34,0.1,30000.0,10,SMOTE,Random Forest,0.9838333333333333,0.9925359208807614,0.9893973214285714,0.9909641360037261,0.9626473786630036
35,0.1,30000.0,10,SMOTE,XGboost,0.9843333333333333,0.9929078014184397,0.9895833333333334,0.9912427799515557,0.9643429487179488
36,0.1,30000.0,10,BorderlineSMOTE,Logistic Regression,0.9153333333333333,0.9945144250304754,0.9105282738095238,0.9506700330161197,0.9336295215201466
37,0.1,30000.0,10,BorderlineSMOTE,Decision Tree,0.9625,0.9862186143099868,0.9717261904761905,0.9789187669821044,0.9273695054945055
38,0.1,30000.0,10,BorderlineSMOTE,Random Forest,0.9806666666666667,0.9919566030677142,0.9864211309523809,0.9891811229248275,0.9587554372710623
