,n_features,n_samples,class_ratio,distributions,balancer,classifier,accuracy,precision,recall,F1 score,ROC AUC Score,cluster distance
959,8,10000,0.01,multivariate_normal 8 feat.,SVMSMOTE,Lightgbm,0.9855,0.25,0.4666666666666667,0.3255813953488372,0.7280436607892528,2.5
960,2,10000,0.1,multivariate_normal 2 feat.,Unbalanced,Logistic Regression,0.9315,0.8429752066115702,0.4636363636363636,0.5982404692082111,0.7264811031664965,2.0
961,2,10000,0.1,multivariate_normal 2 feat.,Unbalanced,Decision Tree,0.882,0.463302752293578,0.4590909090909091,0.4611872146118722,0.6966802860061286,2.0
962,2,10000,0.1,multivariate_normal 2 feat.,Unbalanced,Random Forest,0.922,0.7622950819672131,0.4227272727272727,0.5438596491228069,0.7032175689479061,2.0
963,2,10000,0.1,multivariate_normal 2 feat.,Unbalanced,XGboost,0.9215,0.7441860465116279,0.4363636363636363,0.5501432664756447,0.7089121552604698,2.0
964,2,10000,0.1,multivariate_normal 2 feat.,Unbalanced,Lightgbm,0.929,0.825,0.45,0.5823529411764706,0.7191011235955056,2.0
965,2,10000,0.1,multivariate_normal 2 feat.,ADASYN,Logistic Regression,0.7765,0.3111480865224625,0.85,0.4555420219244823,0.8087078651685394,2.0
966,2,10000,0.1,multivariate_normal 2 feat.,ADASYN,Decision Tree,0.8045,0.3087248322147651,0.6272727272727273,0.4137931034482758,0.7268386108273749,2.0
967,2,10000,0.1,multivariate_normal 2 feat.,ADASYN,Random Forest,0.8195,0.3443708609271523,0.7090909090909091,0.4635958395245171,0.7711184882533196,2.0
968,2,10000,0.1,multivariate_normal 2 feat.,ADASYN,XGboost,0.7855,0.3117117117117117,0.7863636363636364,0.4464516129032258,0.7858784473953013,2.0
969,2,10000,0.1,multivariate_normal 2 feat.,ADASYN,Lightgbm,0.785,0.3144876325088339,0.8090909090909091,0.4529262086513995,0.7955566905005106,2.0
970,2,10000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Logistic Regression,0.8345,0.3826638477801268,0.8227272727272728,0.5223665223665224,0.829341164453524,2.0
971,2,10000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Decision Tree,0.894,0.521978021978022,0.4318181818181818,0.472636815920398,0.6914708886618999,2.0
972,2,10000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Random Forest,0.9115,0.6228571428571429,0.4954545454545455,0.5518987341772152,0.7291879468845761,2.0
973,2,10000,0.1,multivariate_normal 2 feat.,RandomOverSampler,XGboost,0.8945,0.5161290322580645,0.6545454545454545,0.5771543086172345,0.7893513789581206,2.0
974,2,10000,0.1,multivariate_normal 2 feat.,RandomOverSampler,Lightgbm,0.855,0.4097938144329897,0.7227272727272728,0.5230263157894737,0.7970377936670071,2.0
975,2,10000,0.1,multivariate_normal 2 feat.,SMOTE,Logistic Regression,0.8375,0.3870967741935484,0.8181818181818182,0.5255474452554745,0.8290347293156282,2.0
976,2,10000,0.1,multivariate_normal 2 feat.,SMOTE,Decision Tree,0.84,0.3633879781420765,0.6045454545454545,0.4539249146757678,0.73682328907048,2.0
977,2,10000,0.1,multivariate_normal 2 feat.,SMOTE,Random Forest,0.8565,0.4061624649859944,0.6590909090909091,0.5025996533795494,0.7699948927477018,2.0
978,2,10000,0.1,multivariate_normal 2 feat.,SMOTE,XGboost,0.846,0.39,0.7090909090909091,0.5032258064516129,0.786006128702758,2.0
979,2,10000,0.1,multivariate_normal 2 feat.,SMOTE,Lightgbm,0.844,0.3888888888888889,0.7318181818181818,0.5078864353312303,0.7948416751787539,2.0
980,2,10000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Logistic Regression,0.8155,0.3553398058252427,0.8318181818181818,0.4979591836734694,0.8226506639427987,2.0
981,2,10000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Decision Tree,0.8455,0.3663663663663664,0.5545454545454546,0.4412296564195298,0.718003064351379,2.0
982,2,10000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Random Forest,0.856,0.4076086956521739,0.6818181818181818,0.5102040816326531,0.7796731358529111,2.0
983,2,10000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,XGboost,0.8405,0.3829787234042553,0.7363636363636363,0.5038880248833593,0.7948672114402452,2.0
984,2,10000,0.1,multivariate_normal 2 feat.,BorderlineSMOTE,Lightgbm,0.8345,0.3747178329571106,0.7545454545454545,0.5007541478129713,0.7994637385086822,2.0
985,2,10000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Logistic Regression,0.8515,0.4094117647058823,0.7909090909090909,0.5395348837209303,0.8249489274770174,2.0
986,2,10000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Decision Tree,0.8485,0.3753753753753753,0.5681818181818182,0.4520795660036166,0.7256639427987743,2.0
987,2,10000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Random Forest,0.8685,0.4334365325077399,0.6363636363636364,0.5156537753222836,0.7667773237997956,2.0
988,2,10000,0.1,multivariate_normal 2 feat.,SVMSMOTE,XGboost,0.8655,0.4313725490196078,0.7,0.533795493934142,0.7929775280898876,2.0
989,2,10000,0.1,multivariate_normal 2 feat.,SVMSMOTE,Lightgbm,0.858,0.4144385026737968,0.7045454545454546,0.5218855218855218,0.7907558733401431,2.0
990,2,10000,0.01,multivariate_normal 2 feat.,Unbalanced,Logistic Regression,0.9845,0.4285714285714285,0.1,0.1621621621621621,0.5489847715736041,2.0
991,2,10000,0.01,multivariate_normal 2 feat.,Unbalanced,Decision Tree,0.9745,0.1111111111111111,0.1,0.1052631578947368,0.5439086294416244,2.0
992,2,10000,0.01,multivariate_normal 2 feat.,Unbalanced,Random Forest,0.981,0.1,0.0333333333333333,0.05,0.5143824027072759,2.0
993,2,10000,0.01,multivariate_normal 2 feat.,Unbalanced,XGboost,0.9805,0.2,0.1,0.1333333333333333,0.5469543147208122,2.0
994,2,10000,0.01,multivariate_normal 2 feat.,Unbalanced,Lightgbm,0.9785,0.1578947368421052,0.1,0.1224489795918367,0.5459390862944162,2.0
995,2,10000,0.01,multivariate_normal 2 feat.,ADASYN,Logistic Regression,0.828,0.0662983425414364,0.8,0.1224489795918367,0.8142131979695432,2.0
996,2,10000,0.01,multivariate_normal 2 feat.,ADASYN,Decision Tree,0.886,0.0619469026548672,0.4666666666666667,0.109375,0.6795262267343486,2.0
997,2,10000,0.01,multivariate_normal 2 feat.,ADASYN,Random Forest,0.896,0.0679611650485436,0.4666666666666667,0.1186440677966101,0.6846023688663283,2.0
998,2,10000,0.01,multivariate_normal 2 feat.,ADASYN,XGboost,0.8795,0.0622406639004149,0.5,0.1107011070110701,0.6926395939086295,2.0
999,2,10000,0.01,multivariate_normal 2 feat.,ADASYN,Lightgbm,0.875,0.0703125,0.6,0.1258741258741258,0.7395939086294417,2.0
1000,2,10000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Logistic Regression,0.839,0.0680473372781065,0.7666666666666667,0.125,0.8033840947546531,2.0
1001,2,10000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Decision Tree,0.977,0.0555555555555555,0.0333333333333333,0.0416666666666666,0.512351945854484,2.0
1002,2,10000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Random Forest,0.979,0.0714285714285714,0.0333333333333333,0.0454545454545454,0.51336717428088,2.0
1003,2,10000,0.01,multivariate_normal 2 feat.,RandomOverSampler,XGboost,0.977,0.1363636363636363,0.1,0.1153846153846153,0.5451776649746193,2.0
1004,2,10000,0.01,multivariate_normal 2 feat.,RandomOverSampler,Lightgbm,0.978,0.1818181818181818,0.1333333333333333,0.1538461538461538,0.562098138747885,2.0
1005,2,10000,0.01,multivariate_normal 2 feat.,SMOTE,Logistic Regression,0.8415,0.069069069069069,0.7666666666666667,0.1267217630853994,0.8046531302876481,2.0
1006,2,10000,0.01,multivariate_normal 2 feat.,SMOTE,Decision Tree,0.8895,0.0473933649289099,0.3333333333333333,0.0829875518672199,0.6156514382402707,2.0
1007,2,10000,0.01,multivariate_normal 2 feat.,SMOTE,Random Forest,0.8945,0.0669856459330143,0.4666666666666667,0.1171548117154811,0.6838409475465314,2.0
1008,2,10000,0.01,multivariate_normal 2 feat.,SMOTE,XGboost,0.888,0.0707964601769911,0.5333333333333333,0.125,0.7133671742808798,2.0
1009,2,10000,0.01,multivariate_normal 2 feat.,SMOTE,Lightgbm,0.886,0.0695652173913043,0.5333333333333333,0.123076923076923,0.7123519458544839,2.0
1010,2,10000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Logistic Regression,0.95,0.1818181818181818,0.6666666666666666,0.2857142857142857,0.8104906937394246,2.0
1011,2,10000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Decision Tree,0.966,0.1833333333333333,0.3666666666666666,0.2444444444444444,0.6708967851099831,2.0
1012,2,10000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Random Forest,0.9655,0.208955223880597,0.4666666666666667,0.2886597938144329,0.7198815566835872,2.0
1013,2,10000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,XGboost,0.962,0.1805555555555555,0.4333333333333333,0.2549019607843137,0.7016920473773266,2.0
1014,2,10000,0.01,multivariate_normal 2 feat.,BorderlineSMOTE,Lightgbm,0.964,0.1911764705882352,0.4333333333333333,0.2653061224489796,0.7027072758037225,2.0
1015,2,10000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Logistic Regression,0.956,0.2040816326530612,0.6666666666666666,0.3125,0.8135363790186124,2.0
1016,2,10000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Decision Tree,0.9645,0.1846153846153846,0.4,0.2526315789473684,0.6865482233502538,2.0
1017,2,10000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Random Forest,0.968,0.234375,0.5,0.3191489361702128,0.7375634517766497,2.0
1018,2,10000,0.01,multivariate_normal 2 feat.,SVMSMOTE,XGboost,0.966,0.2205882352941176,0.5,0.3061224489795918,0.7365482233502538,2.0
1019,2,10000,0.01,multivariate_normal 2 feat.,SVMSMOTE,Lightgbm,0.9635,0.1791044776119403,0.4,0.2474226804123711,0.6860406091370558,2.0
1020,4,10000,0.1,multivariate_normal 4 feat.,Unbalanced,Logistic Regression,0.932,0.7327586206896551,0.4473684210526316,0.5555555555555556,0.7151206746147136,2.0
1021,4,10000,0.1,multivariate_normal 4 feat.,Unbalanced,Decision Tree,0.892,0.4343434343434343,0.4526315789473684,0.443298969072165,0.6953765629543472,2.0
1022,4,10000,0.1,multivariate_normal 4 feat.,Unbalanced,Random Forest,0.929,0.7068965517241379,0.431578947368421,0.5359477124183006,0.7063972084908404,2.0
1023,4,10000,0.1,multivariate_normal 4 feat.,Unbalanced,XGboost,0.9205,0.6165413533834586,0.431578947368421,0.5077399380804953,0.7017010758941552,2.0
1024,4,10000,0.1,multivariate_normal 4 feat.,Unbalanced,Lightgbm,0.928,0.6642857142857143,0.4894736842105263,0.5636363636363636,0.7317534166908984,2.0
1025,4,10000,0.1,multivariate_normal 4 feat.,ADASYN,Logistic Regression,0.7955,0.3027027027027027,0.8842105263157894,0.4510067114093959,0.8351991858098284,2.0
1026,4,10000,0.1,multivariate_normal 4 feat.,ADASYN,Decision Tree,0.843,0.3268156424581006,0.6157894736842106,0.427007299270073,0.7413201512067461,2.0
1027,4,10000,0.1,multivariate_normal 4 feat.,ADASYN,Random Forest,0.879,0.4166666666666667,0.6842105263157895,0.5179282868525896,0.791829020063972,2.0
1028,4,10000,0.1,multivariate_normal 4 feat.,ADASYN,XGboost,0.8415,0.3526682134570765,0.8,0.4895330112721416,0.8229281767955801,2.0
1029,4,10000,0.1,multivariate_normal 4 feat.,ADASYN,Lightgbm,0.838,0.3470319634703196,0.8,0.4840764331210191,0.8209944751381215,2.0
1030,4,10000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Logistic Regression,0.835,0.3478260869565217,0.8421052631578947,0.4923076923076923,0.8381797034021518,2.0
1031,4,10000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Decision Tree,0.8885,0.4153846153846154,0.4263157894736842,0.4207792207792207,0.6816661820296598,2.0
1032,4,10000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Random Forest,0.9175,0.5730994152046783,0.5157894736842106,0.5429362880886426,0.7377289909857517,2.0
1033,4,10000,0.1,multivariate_normal 4 feat.,RandomOverSampler,XGboost,0.9015,0.48582995951417,0.631578947368421,0.5491990846681922,0.7807066007560337,2.0
1034,4,10000,0.1,multivariate_normal 4 feat.,RandomOverSampler,Lightgbm,0.885,0.4375,0.7368421052631579,0.5490196078431372,0.8186972957255017,2.0
1035,4,10000,0.1,multivariate_normal 4 feat.,SMOTE,Logistic Regression,0.834,0.3463203463203463,0.8421052631578947,0.4907975460122699,0.8376272172143064,2.0
1036,4,10000,0.1,multivariate_normal 4 feat.,SMOTE,Decision Tree,0.8465,0.3379501385041551,0.6421052631578947,0.4428312159709618,0.7550305321314336,2.0
1037,4,10000,0.1,multivariate_normal 4 feat.,SMOTE,Random Forest,0.8905,0.4501718213058419,0.6894736842105263,0.5446985446985447,0.8005379470776389,2.0
1038,4,10000,0.1,multivariate_normal 4 feat.,SMOTE,XGboost,0.872,0.4067796610169492,0.7578947368421053,0.5294117647058825,0.8209363186972958,2.0
1039,4,10000,0.1,multivariate_normal 4 feat.,SMOTE,Lightgbm,0.8695,0.4048257372654155,0.7947368421052632,0.536412078152753,0.8360424542018028,2.0
1040,4,10000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Logistic Regression,0.8335,0.3462365591397849,0.8473684210526315,0.4916030534351145,0.8397063099738296,2.0
1041,4,10000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Decision Tree,0.866,0.3673469387755102,0.5684210526315789,0.4462809917355372,0.7328293108461762,2.0
1042,4,10000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Random Forest,0.8935,0.4590747330960854,0.6789473684210526,0.5477707006369427,0.7974847339342832,2.0
1043,4,10000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,XGboost,0.872,0.4067796610169492,0.7578947368421053,0.5294117647058825,0.8209363186972958,2.0
1044,4,10000,0.1,multivariate_normal 4 feat.,BorderlineSMOTE,Lightgbm,0.865,0.391304347826087,0.7578947368421053,0.5161290322580645,0.8170689153823787,2.0
1045,4,10000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Logistic Regression,0.859,0.385,0.8105263157894737,0.5220338983050847,0.8373073567897644,2.0
1046,4,10000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Decision Tree,0.8835,0.4229390681003584,0.6210526315789474,0.5031982942430704,0.7660511776679267,2.0
1047,4,10000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Random Forest,0.904,0.4962121212121212,0.6894736842105263,0.5770925110132159,0.8079965106135506,2.0
1048,4,10000,0.1,multivariate_normal 4 feat.,SVMSMOTE,XGboost,0.8855,0.4376996805111821,0.7210526315789474,0.5447316103379722,0.811907531259087,2.0
1049,4,10000,0.1,multivariate_normal 4 feat.,SVMSMOTE,Lightgbm,0.88,0.423780487804878,0.7315789473684211,0.5366795366795366,0.8135795289328294,2.0
1050,4,10000,0.01,multivariate_normal 4 feat.,Unbalanced,Logistic Regression,0.9915,1.0,0.1052631578947368,0.1904761904761905,0.5526315789473684,2.0
1051,4,10000,0.01,multivariate_normal 4 feat.,Unbalanced,Decision Tree,0.985,0.0769230769230769,0.0526315789473684,0.0625,0.5232870161268897,2.0
1052,4,10000,0.01,multivariate_normal 4 feat.,Unbalanced,Random Forest,0.99,0.0,0.0,0.0,0.4997476022211004,2.0
1053,4,10000,0.01,multivariate_normal 4 feat.,Unbalanced,XGboost,0.9905,0.0,0.0,0.0,0.5,2.0
1054,4,10000,0.01,multivariate_normal 4 feat.,Unbalanced,Lightgbm,0.99,0.0,0.0,0.0,0.4997476022211004,2.0
1055,4,10000,0.01,multivariate_normal 4 feat.,ADASYN,Logistic Regression,0.8155,0.0466321243523316,0.9473684210526316,0.0888888888888888,0.880801827891283,2.0
1056,4,10000,0.01,multivariate_normal 4 feat.,ADASYN,Decision Tree,0.94,0.036697247706422,0.2105263157894736,0.0625,0.5787613911102845,2.0
1057,4,10000,0.01,multivariate_normal 4 feat.,ADASYN,Random Forest,0.948,0.0526315789473684,0.2631578947368421,0.087719298245614,0.6088631472674619,2.0
1058,4,10000,0.01,multivariate_normal 4 feat.,ADASYN,XGboost,0.925,0.0419580419580419,0.3157894736842105,0.074074074074074,0.6233162411328675,2.0
1059,4,10000,0.01,multivariate_normal 4 feat.,ADASYN,Lightgbm,0.903,0.0418848167539267,0.4210526315789473,0.0761904761904762,0.6643375222508567,2.0
1060,4,10000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Logistic Regression,0.809,0.0451127819548872,0.9473684210526316,0.0861244019138756,0.8775206567655888,2.0
1061,4,10000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Decision Tree,0.9845,0.125,0.1052631578947368,0.1142857142857142,0.5490980100427747,2.0
1062,4,10000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Random Forest,0.989,0.0,0.0,0.0,0.4992428066633013,2.0
1063,4,10000,0.01,multivariate_normal 4 feat.,RandomOverSampler,XGboost,0.9865,0.0,0.0,0.0,0.4979808177688036,2.0
1064,4,10000,0.01,multivariate_normal 4 feat.,RandomOverSampler,Lightgbm,0.9835,0.0625,0.0526315789473684,0.0571428571428571,0.522529822790191,2.0
1065,4,10000,0.01,multivariate_normal 4 feat.,SMOTE,Logistic Regression,0.8215,0.0481283422459893,0.9473684210526316,0.0916030534351145,0.8838306012380774,2.0
1066,4,10000,0.01,multivariate_normal 4 feat.,SMOTE,Decision Tree,0.9375,0.0350877192982456,0.2105263157894736,0.0601503759398496,0.5774994022157868,2.0
1067,4,10000,0.01,multivariate_normal 4 feat.,SMOTE,Random Forest,0.946,0.0505050505050505,0.2631578947368421,0.0847457627118644,0.6078535561518638,2.0
1068,4,10000,0.01,multivariate_normal 4 feat.,SMOTE,XGboost,0.9275,0.0434782608695652,0.3157894736842105,0.0764331210191082,0.6245782300273652,2.0
1069,4,10000,0.01,multivariate_normal 4 feat.,SMOTE,Lightgbm,0.9095,0.0397727272727272,0.3684210526315789,0.0717948717948717,0.6415553016817663,2.0
1070,4,10000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Logistic Regression,0.9095,0.0691489361702127,0.6842105263157895,0.1256038647342995,0.7979356518504742,2.0
1071,4,10000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Decision Tree,0.9675,0.0208333333333333,0.0526315789473684,0.0298507462686567,0.5144530938654055,2.0
1072,4,10000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Random Forest,0.975,0.0571428571428571,0.1052631578947368,0.074074074074074,0.5443024522436833,2.0
1073,4,10000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,XGboost,0.9695,0.0434782608695652,0.1052631578947368,0.0615384615384615,0.5415260766757883,2.0
1074,4,10000,0.01,multivariate_normal 4 feat.,BorderlineSMOTE,Lightgbm,0.9685,0.0769230769230769,0.2105263157894736,0.1126760563380281,0.5931480645075586,2.0
1075,4,10000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Logistic Regression,0.932,0.0909090909090909,0.6842105263157895,0.1604938271604938,0.8092935519009538,2.0
1076,4,10000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Decision Tree,0.971,0.024390243902439,0.0526315789473684,0.0333333333333333,0.5162198783177023,2.0
1077,4,10000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Random Forest,0.9755,0.03125,0.0526315789473684,0.0392156862745098,0.5184914583277982,2.0
1078,4,10000,0.01,multivariate_normal 4 feat.,SVMSMOTE,XGboost,0.9705,0.0652173913043478,0.1578947368421052,0.0923076923076923,0.5680942639283721,2.0
1079,4,10000,0.01,multivariate_normal 4 feat.,SVMSMOTE,Lightgbm,0.971,0.0465116279069767,0.1052631578947368,0.064516129032258,0.542283270012487,2.0
1080,6,10000,0.1,multivariate_normal 6 feat.,Unbalanced,Logistic Regression,0.9285,0.736,0.4554455445544554,0.562691131498471,0.7185459090959151,2.0
1081,6,10000,0.1,multivariate_normal 6 feat.,Unbalanced,Decision Tree,0.884,0.4175824175824176,0.3762376237623762,0.3958333333333333,0.6586416149957598,2.0
1082,6,10000,0.1,multivariate_normal 6 feat.,Unbalanced,Random Forest,0.9265,0.7722772277227723,0.3861386138613861,0.5148514851485149,0.6866733113800813,2.0
1083,6,10000,0.1,multivariate_normal 6 feat.,Unbalanced,XGboost,0.919,0.65625,0.4158415841584158,0.509090909090909,0.6956849745041245,2.0
1084,6,10000,0.1,multivariate_normal 6 feat.,Unbalanced,Lightgbm,0.9195,0.6722689075630253,0.396039603960396,0.4984423676012461,0.687174418220465,2.0
1085,6,10000,0.1,multivariate_normal 6 feat.,ADASYN,Logistic Regression,0.816,0.337890625,0.8564356435643564,0.484593837535014,0.8339464091014217,2.0
1086,6,10000,0.1,multivariate_normal 6 feat.,ADASYN,Decision Tree,0.8375,0.3206997084548105,0.5445544554455446,0.4036697247706422,0.7074830119274442,2.0
1087,6,10000,0.1,multivariate_normal 6 feat.,ADASYN,Random Forest,0.8855,0.4532871972318339,0.6485148514851485,0.5336048879837068,0.780319717177502,2.0
1088,6,10000,0.1,multivariate_normal 6 feat.,ADASYN,XGboost,0.8525,0.376,0.698019801980198,0.4887348353552858,0.7839375984317007,2.0
1089,6,10000,0.1,multivariate_normal 6 feat.,ADASYN,Lightgbm,0.846,0.3681592039800995,0.7326732673267327,0.4900662251655628,0.7957025958435665,2.0
1090,6,10000,0.1,multivariate_normal 6 feat.,RandomOverSampler,Logistic Regression,0.8475,0.3799533799533799,0.806930693069307,0.5166402535657686,0.8294942675580128,2.0
1091,6,10000,0.1,multivariate_normal 6 feat.,RandomOverSampler,Decision Tree,0.8855,0.427027027027027,0.3910891089108911,0.4082687338501293,0.6660673575700172,2.0
1092,6,10000,0.1,multivariate_normal 6 feat.,RandomOverSampler,Random Forest,0.9245,0.704,0.4356435643564356,0.5382262996941897,0.7075325719446249,2.0
1093,6,10000,0.1,multivariate_normal 6 feat.,RandomOverSampler,XGboost,0.9005,0.5070422535211268,0.5346534653465347,0.5204819277108433,0.7381276225509091,2.0
1094,6,10000,0.1,multivariate_normal 6 feat.,RandomOverSampler,Lightgbm,0.8855,0.4536082474226804,0.6534653465346535,0.5354969574036511,0.7825168779391843,2.0
1095,6,10000,0.1,multivariate_normal 6 feat.,SMOTE,Logistic Regression,0.847,0.3796296296296296,0.8118811881188119,0.5173501577287067,0.8314133415566252,2.0
1096,6,10000,0.1,multivariate_normal 6 feat.,SMOTE,Decision Tree,0.8485,0.3355048859934853,0.5099009900990099,0.4047151277013752,0.698220795383209,2.0
1097,6,10000,0.1,multivariate_normal 6 feat.,SMOTE,Random Forest,0.8915,0.4716981132075472,0.6188118811881188,0.5353319057815845,0.7704737937642485,2.0
1098,6,10000,0.1,multivariate_normal 6 feat.,SMOTE,XGboost,0.8625,0.3916913946587537,0.6534653465346535,0.489795918367347,0.7697248868379607,2.0
1099,6,10000,0.1,multivariate_normal 6 feat.,SMOTE,Lightgbm,0.871,0.4171597633136095,0.698019801980198,0.5222222222222223,0.7942268086652937,2.0
1100,6,10000,0.1,multivariate_normal 6 feat.,BorderlineSMOTE,Logistic Regression,0.843,0.3733031674208145,0.8168316831683168,0.5124223602484472,0.8313858082137467,2.0
1101,6,10000,0.1,multivariate_normal 6 feat.,BorderlineSMOTE,Decision Tree,0.8595,0.3687707641196013,0.5495049504950495,0.4413518886679921,0.72191599026421,2.0
1102,6,10000,0.1,multivariate_normal 6 feat.,BorderlineSMOTE,Random Forest,0.896,0.4880952380952381,0.6089108910891089,0.5418502202643172,0.7685822531085145,2.0
1103,6,10000,0.1,multivariate_normal 6 feat.,BorderlineSMOTE,XGboost,0.8745,0.4217252396166134,0.6534653465346535,0.5126213592233009,0.7763989691516427,2.0
1104,6,10000,0.1,multivariate_normal 6 feat.,BorderlineSMOTE,Lightgbm,0.8665,0.4046920821114369,0.6831683168316832,0.5082872928176796,0.7851325455126158,2.0
1105,6,10000,0.1,multivariate_normal 6 feat.,SVMSMOTE,Logistic Regression,0.8745,0.4301994301994302,0.7475247524752475,0.546112115732369,0.8181450236236082,2.0
1106,6,10000,0.1,multivariate_normal 6 feat.,SVMSMOTE,Decision Tree,0.8695,0.3919413919413919,0.5297029702970297,0.4505263157894737,0.718689082478882,2.0
1107,6,10000,0.1,multivariate_normal 6 feat.,SVMSMOTE,Random Forest,0.902,0.5127118644067796,0.599009900990099,0.5525114155251142,0.7675249727419906,2.0
1108,6,10000,0.1,multivariate_normal 6 feat.,SVMSMOTE,XGboost,0.886,0.4532374100719424,0.6237623762376238,0.525,0.76961200013216,2.0
1109,6,10000,0.1,multivariate_normal 6 feat.,SVMSMOTE,Lightgbm,0.8835,0.4478114478114478,0.6584158415841584,0.5330661322645291,0.7836016916485864,2.0
1110,6,10000,0.01,multivariate_normal 6 feat.,Unbalanced,Logistic Regression,0.994,0.6666666666666666,0.1538461538461538,0.25,0.5766714412914714,2.0
1111,6,10000,0.01,multivariate_normal 6 feat.,Unbalanced,Decision Tree,0.981,0.0689655172413793,0.1538461538461538,0.0952380952380952,0.57012891486973,2.0
1112,6,10000,0.01,multivariate_normal 6 feat.,Unbalanced,Random Forest,0.9935,0.0,0.0,0.0,0.5,2.0
1113,6,10000,0.01,multivariate_normal 6 feat.,Unbalanced,XGboost,0.992,0.2,0.0769230769230769,0.1111111111111111,0.5374549959351167,2.0
1114,6,10000,0.01,multivariate_normal 6 feat.,Unbalanced,Lightgbm,0.9925,0.25,0.0769230769230769,0.1176470588235294,0.5377066315667222,2.0
1115,6,10000,0.01,multivariate_normal 6 feat.,ADASYN,Logistic Regression,0.8495,0.0294117647058823,0.6923076923076923,0.0564263322884012,0.7714180635670319,2.0
1116,6,10000,0.01,multivariate_normal 6 feat.,ADASYN,Decision Tree,0.9565,0.0595238095238095,0.3846153846153846,0.1030927835051546,0.672428477410863,2.0
1117,6,10000,0.01,multivariate_normal 6 feat.,ADASYN,Random Forest,0.9725,0.0961538461538461,0.3846153846153846,0.1538461538461538,0.6804808176222369,2.0
1118,6,10000,0.01,multivariate_normal 6 feat.,ADASYN,XGboost,0.968,0.0952380952380952,0.4615384615384615,0.1578947368421052,0.7164259997677211,2.0
1119,6,10000,0.01,multivariate_normal 6 feat.,ADASYN,Lightgbm,0.9595,0.0952380952380952,0.6153846153846154,0.1649484536082474,0.7885679996902947,2.0
1120,6,10000,0.01,multivariate_normal 6 feat.,RandomOverSampler,Logistic Regression,0.8515,0.0298013245033112,0.6923076923076923,0.0571428571428571,0.7724246060934535,2.0
1121,6,10000,0.01,multivariate_normal 6 feat.,RandomOverSampler,Decision Tree,0.9815,0.0714285714285714,0.1538461538461538,0.0975609756097561,0.5703805505013356,2.0
1122,6,10000,0.01,multivariate_normal 6 feat.,RandomOverSampler,Random Forest,0.993,0.0,0.0,0.0,0.4997483643683945,2.0
1123,6,10000,0.01,multivariate_normal 6 feat.,RandomOverSampler,XGboost,0.9915,0.3,0.2307692307692307,0.2608695652173913,0.6136231659633773,2.0
1124,6,10000,0.01,multivariate_normal 6 feat.,RandomOverSampler,Lightgbm,0.9915,0.3,0.2307692307692307,0.2608695652173913,0.6136231659633773,2.0
1125,6,10000,0.01,multivariate_normal 6 feat.,SMOTE,Logistic Regression,0.856,0.030716723549488,0.6923076923076923,0.0588235294117647,0.7746893267779026,2.0
1126,6,10000,0.01,multivariate_normal 6 feat.,SMOTE,Decision Tree,0.9645,0.0606060606060606,0.3076923076923077,0.1012658227848101,0.6382447446866168,2.0
1127,6,10000,0.01,multivariate_normal 6 feat.,SMOTE,Random Forest,0.975,0.1224489795918367,0.4615384615384615,0.1935483870967742,0.7199488986101972,2.0
