,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
75,0.1,10000.0,25,SMOTE,XGboost,0.9185,0.9411764705882353,0.9657573998839234,0.9533085075909481,0.7951530681730086
76,0.1,10000.0,25,BorderlineSMOTE,Logistic Regression,0.8505,0.9477987421383648,0.8746372605919908,0.9097494717778448,0.7874991357111578
77,0.1,10000.0,25,BorderlineSMOTE,Decision Tree,0.816,0.9247648902821317,0.8560650029019152,0.889089813140446,0.7114260032560118
78,0.1,10000.0,25,BorderlineSMOTE,Random Forest,0.9305,0.9414715719063546,0.9802669762042948,0.9604776798407734,0.8006028021815698
79,0.1,10000.0,25,BorderlineSMOTE,XGboost,0.924,0.9470688673875924,0.9657573998839234,0.9563218390804596,0.8150086638408787
80,0.1,10000.0,30,Unbalanced,Logistic Regression,0.907,0.9075451647183846,0.9930232558139535,0.9483620210993892,0.6857973421926911
81,0.1,10000.0,30,Unbalanced,Decision Tree,0.8715,0.9320732427643237,0.9174418604651163,0.9246996777029007,0.7533637873754152
82,0.1,10000.0,30,Unbalanced,Random Forest,0.936,0.9349726775956284,0.9947674418604651,0.9639436619718309,0.7848837209302325
83,0.1,10000.0,30,Unbalanced,XGboost,0.9395,0.9414688017669796,0.9912790697674418,0.9657320872274143,0.8063538205980066
84,0.1,10000.0,30,ADASYN,Logistic Regression,0.664,0.9344941956882256,0.6552325581395348,0.7703349282296651,0.6865448504983389
85,0.1,10000.0,30,ADASYN,Decision Tree,0.7925,0.9312623925974884,0.8191860465116279,0.8716362511599134,0.7238787375415282
86,0.1,10000.0,30,ADASYN,Random Forest,0.9265,0.9461145774248441,0.9697674418604652,0.9577950043066322,0.8152408637873754
87,0.1,10000.0,30,ADASYN,XGboost,0.891,0.9513221153846154,0.9203488372093023,0.9355791962174941,0.815531561461794
88,0.1,10000.0,30,SMOTE,Logistic Regression,0.761,0.9367088607594937,0.7744186046511627,0.8478676002546148,0.7264950166112958
89,0.1,10000.0,30,SMOTE,Decision Tree,0.8245,0.9318611987381703,0.8587209302325581,0.8937972768532527,0.7365033222591362
90,0.1,10000.0,30,SMOTE,Random Forest,0.935,0.9466292134831461,0.9796511627906976,0.9628571428571427,0.8201827242524916
91,0.1,10000.0,30,SMOTE,XGboost,0.917,0.9475806451612904,0.9563953488372093,0.9519675925925927,0.8156976744186047
92,0.1,10000.0,30,BorderlineSMOTE,Logistic Regression,0.72,0.9321907600596125,0.7273255813953489,0.8171129980404964,0.7011627906976744
93,0.1,10000.0,30,BorderlineSMOTE,Decision Tree,0.8175,0.9247648902821317,0.8575581395348837,0.889894419306184,0.7144933554817275
94,0.1,10000.0,30,BorderlineSMOTE,Random Forest,0.9275,0.9451667608818541,0.9720930232558139,0.9584408139868157,0.8128322259136213
95,0.1,10000.0,30,BorderlineSMOTE,XGboost,0.9185,0.9492210040392384,0.9563953488372093,0.9527946713003186,0.8210548172757476
96,0.1,10000.0,35,Unbalanced,Logistic Regression,0.9435,0.9447154471544715,0.9937286202964652,0.9686023895526534,0.7895472369775011
97,0.1,10000.0,35,Unbalanced,Decision Tree,0.8805,0.9416909620991254,0.9207525655644242,0.9311040645719229,0.7571242502618869
