,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
122,0.1,1000.0,30,Unbalanced,Random Forest,0.925,0.9193548387096774,1.0,0.9579831932773109,0.7413793103448276
123,0.1,1000.0,30,Unbalanced,XGboost,0.92,0.9281767955801105,0.9824561403508771,0.9545454545454546,0.7670901391409558
124,0.1,1000.0,30,ADASYN,Logistic Regression,0.73,0.927007299270073,0.7426900584795322,0.8246753246753246,0.6989312361363178
125,0.1,1000.0,30,ADASYN,Decision Tree,0.805,0.9177215189873418,0.847953216374269,0.8814589665653495,0.6998386771526517
126,0.1,1000.0,30,ADASYN,Random Forest,0.9,0.9314285714285714,0.9532163742690059,0.9421965317919074,0.769711635410365
127,0.1,1000.0,30,ADASYN,XGboost,0.885,0.9252873563218391,0.9415204678362573,0.9333333333333333,0.746622302883646
128,0.1,1000.0,30,RandomOverSampler,Logistic Regression,0.815,0.935064935064935,0.8421052631578947,0.8861538461538462,0.7486388384754991
129,0.1,1000.0,30,RandomOverSampler,Decision Tree,0.89,0.9257142857142857,0.9473684210526315,0.9364161849710982,0.749546279491833
130,0.1,1000.0,30,RandomOverSampler,Random Forest,0.93,0.9289617486338798,0.9941520467836257,0.9604519774011299,0.7729380923573301
131,0.1,1000.0,30,RandomOverSampler,XGboost,0.92,0.9329608938547486,0.9766081871345029,0.9542857142857143,0.7814075418431136
132,0.1,1000.0,30,SMOTE,Logistic Regression,0.815,0.935064935064935,0.8421052631578947,0.8861538461538462,0.7486388384754991
133,0.1,1000.0,30,SMOTE,Decision Tree,0.805,0.9230769230769231,0.8421052631578947,0.8807339449541285,0.7141560798548096
134,0.1,1000.0,30,SMOTE,Random Forest,0.92,0.9281767955801105,0.9824561403508771,0.9545454545454546,0.7670901391409558
135,0.1,1000.0,30,SMOTE,XGboost,0.905,0.9318181818181818,0.9590643274853801,0.9452449567723341,0.7726356120185521
136,0.1,1000.0,30,BorderlineSMOTE,Logistic Regression,0.78,0.9379310344827586,0.7953216374269005,0.8607594936708859,0.7424884049203468
137,0.1,1000.0,30,BorderlineSMOTE,Decision Tree,0.81,0.934640522875817,0.8362573099415205,0.8827160493827161,0.745714861867312
138,0.1,1000.0,30,BorderlineSMOTE,Random Forest,0.92,0.9378531073446328,0.9707602339181286,0.9540229885057471,0.7957249445452713
139,0.1,1000.0,30,BorderlineSMOTE,XGboost,0.905,0.9367816091954023,0.9532163742690059,0.9449275362318841,0.7869530147207099
140,0.1,1000.0,30,SVMSMOTE,Logistic Regression,0.85,0.937888198757764,0.8830409356725146,0.9096385542168676,0.769106674732809
141,0.1,1000.0,30,SVMSMOTE,Decision Tree,0.86,0.9386503067484663,0.8947368421052632,0.9161676646706587,0.7749546279491834
142,0.1,1000.0,30,SVMSMOTE,Random Forest,0.93,0.9385474860335196,0.9824561403508771,0.9600000000000001,0.8015728977616454
143,0.1,1000.0,30,SVMSMOTE,XGboost,0.92,0.9378531073446328,0.9707602339181286,0.9540229885057471,0.7957249445452713
144,0.1,1000.0,35,Unbalanced,Logistic Regression,0.955,0.9560439560439561,0.9942857142857143,0.9747899159663866,0.8371428571428571
145,0.1,1000.0,35,Unbalanced,Decision Tree,0.855,0.9294117647058824,0.9028571428571428,0.9159420289855073,0.7114285714285714
146,0.1,1000.0,35,Unbalanced,Random Forest,0.925,0.925531914893617,0.9942857142857143,0.9586776859504131,0.7171428571428571
147,0.1,1000.0,35,Unbalanced,XGboost,0.945,0.9505494505494505,0.9885714285714285,0.9691876750700279,0.8142857142857143
148,0.1,1000.0,35,ADASYN,Logistic Regression,0.815,0.96,0.8228571428571428,0.8861538461538461,0.7914285714285715
149,0.1,1000.0,35,ADASYN,Decision Tree,0.79,0.934640522875817,0.8171428571428572,0.8719512195121951,0.7085714285714286
150,0.1,1000.0,35,ADASYN,Random Forest,0.93,0.9497206703910615,0.9714285714285714,0.9604519774011299,0.8057142857142857
