,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
75,0.1,10000.0,10,ADASYN,Logistic Regression,0.9315,0.9338709677419355,0.9920045688178184,0.9620603710883411,0.7490143326016803
76,0.1,10000.0,10,ADASYN,Decision Tree,0.8835,0.9433411214953271,0.9223300970873787,0.9327172971412071,0.7663859320778259
77,0.1,10000.0,10,ADASYN,Random Forest,0.9455,0.950109649122807,0.9897201599086236,0.9695104895104895,0.8121291562595327
78,0.1,10000.0,10,ADASYN,XGboost,0.945,0.950082281952825,0.989149057681325,0.9692221600447678,0.8118436051458833
79,0.1,10000.0,10,ADASYN,Lightgbm,0.945,0.9495890410958904,0.9897201599086236,0.9692393736017896,0.8101211241310188
80,0.1,10000.0,10,RandomOverSampler,Logistic Regression,0.9315,0.9338709677419355,0.9920045688178184,0.9620603710883411,0.7490143326016803
81,0.1,10000.0,10,RandomOverSampler,Decision Tree,0.8835,0.9433411214953271,0.9223300970873787,0.9327172971412071,0.7663859320778259
82,0.1,10000.0,10,RandomOverSampler,Random Forest,0.9455,0.950109649122807,0.9897201599086236,0.9695104895104895,0.8121291562595327
83,0.1,10000.0,10,RandomOverSampler,XGboost,0.945,0.950082281952825,0.989149057681325,0.9692221600447678,0.8118436051458833
84,0.1,10000.0,10,RandomOverSampler,Lightgbm,0.945,0.9495890410958904,0.9897201599086236,0.9692393736017896,0.8101211241310188
85,0.1,10000.0,10,SMOTE,Logistic Regression,0.9315,0.9338709677419355,0.9920045688178184,0.9620603710883411,0.7490143326016803
86,0.1,10000.0,10,SMOTE,Decision Tree,0.8835,0.9433411214953271,0.9223300970873787,0.9327172971412071,0.7663859320778259
87,0.1,10000.0,10,SMOTE,Random Forest,0.9455,0.950109649122807,0.9897201599086236,0.9695104895104895,0.8121291562595327
88,0.1,10000.0,10,SMOTE,XGboost,0.945,0.950082281952825,0.989149057681325,0.9692221600447678,0.8118436051458833
89,0.1,10000.0,10,SMOTE,Lightgbm,0.945,0.9495890410958904,0.9897201599086236,0.9692393736017896,0.8101211241310188
90,0.1,10000.0,10,BorderlineSMOTE,Logistic Regression,0.9315,0.9338709677419355,0.9920045688178184,0.9620603710883411,0.7490143326016803
91,0.1,10000.0,10,BorderlineSMOTE,Decision Tree,0.8835,0.9433411214953271,0.9223300970873787,0.9327172971412071,0.7663859320778259
92,0.1,10000.0,10,BorderlineSMOTE,Random Forest,0.9455,0.950109649122807,0.9897201599086236,0.9695104895104895,0.8121291562595327
93,0.1,10000.0,10,BorderlineSMOTE,XGboost,0.945,0.950082281952825,0.989149057681325,0.9692221600447678,0.8118436051458833
94,0.1,10000.0,10,BorderlineSMOTE,Lightgbm,0.945,0.9495890410958904,0.9897201599086236,0.9692393736017896,0.8101211241310188
95,0.1,10000.0,10,SVMSMOTE,Logistic Regression,0.9315,0.9338709677419355,0.9920045688178184,0.9620603710883411,0.7490143326016803
96,0.1,10000.0,10,SVMSMOTE,Decision Tree,0.8835,0.9433411214953271,0.9223300970873787,0.9327172971412071,0.7663859320778259
97,0.1,10000.0,10,SVMSMOTE,Random Forest,0.9455,0.950109649122807,0.9897201599086236,0.9695104895104895,0.8121291562595327
98,0.1,10000.0,10,SVMSMOTE,XGboost,0.945,0.950082281952825,0.989149057681325,0.9692221600447678,0.8118436051458833
99,0.1,10000.0,10,SVMSMOTE,Lightgbm,0.945,0.9495890410958904,0.9897201599086236,0.9692393736017896,0.8101211241310188
100,0.1,10000.0,20,ADASYN,Logistic Regression,0.928,0.9268024215740231,0.9935103244837759,0.958997722095672,0.778722375356642
101,0.1,10000.0,20,ADASYN,Decision Tree,0.8675,0.925089179548157,0.9179941002949853,0.9215279834172343,0.7524396730983124
102,0.1,10000.0,20,ADASYN,Random Forest,0.9385,0.9381270903010034,0.9929203539823008,0.9647463456577816,0.8144929638763962
103,0.1,10000.0,20,ADASYN,XGboost,0.939,0.9391401451702959,0.9923303834808259,0.9650028686173263,0.817476667150249
104,0.1,10000.0,20,ADASYN,Lightgbm,0.939,0.940123111359821,0.9911504424778761,0.96496266513498,0.8201653851733642
105,0.1,10000.0,20,RandomOverSampler,Logistic Regression,0.928,0.9268024215740231,0.9935103244837759,0.958997722095672,0.778722375356642
106,0.1,10000.0,20,RandomOverSampler,Decision Tree,0.8675,0.925089179548157,0.9179941002949853,0.9215279834172343,0.7524396730983124
107,0.1,10000.0,20,RandomOverSampler,Random Forest,0.9385,0.9381270903010034,0.9929203539823008,0.9647463456577816,0.8144929638763962
108,0.1,10000.0,20,RandomOverSampler,XGboost,0.939,0.9391401451702959,0.9923303834808259,0.9650028686173263,0.817476667150249
109,0.1,10000.0,20,RandomOverSampler,Lightgbm,0.939,0.940123111359821,0.9911504424778761,0.96496266513498,0.8201653851733642
110,0.1,10000.0,20,SMOTE,Logistic Regression,0.928,0.9268024215740231,0.9935103244837759,0.958997722095672,0.778722375356642
111,0.1,10000.0,20,SMOTE,Decision Tree,0.8675,0.925089179548157,0.9179941002949853,0.9215279834172343,0.7524396730983124
112,0.1,10000.0,20,SMOTE,Random Forest,0.9385,0.9381270903010034,0.9929203539823008,0.9647463456577816,0.8144929638763962
113,0.1,10000.0,20,SMOTE,XGboost,0.939,0.9391401451702959,0.9923303834808259,0.9650028686173263,0.817476667150249
