,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
59,0.07,1000.0,10,RandomOverSampler,XGboost,0.875,0.9042553191489362,0.96045197740113,0.9315068493150686,0.588921640874478
60,0.07,1000.0,10,SMOTE,Logistic Regression,0.835,0.9337349397590361,0.8757062146892656,0.9037900874635568,0.6987226725620241
61,0.07,1000.0,10,SMOTE,Decision Tree,0.78,0.8888888888888888,0.8587570621468926,0.8735632183908045,0.5163350528125767
62,0.07,1000.0,10,SMOTE,Random Forest,0.83,0.8994413407821229,0.9096045197740112,0.9044943820224719,0.5634979120609187
63,0.07,1000.0,10,SMOTE,XGboost,0.82,0.9028571428571428,0.8926553672316384,0.8977272727272727,0.5767624662245149
64,0.07,1000.0,10,BorderlineSMOTE,Logistic Regression,0.735,0.9305555555555556,0.7570621468926554,0.8348909657320872,0.6611397690985017
65,0.07,1000.0,10,BorderlineSMOTE,Decision Tree,0.77,0.896969696969697,0.8361581920903954,0.8654970760233918,0.5485138786538934
66,0.07,1000.0,10,BorderlineSMOTE,Random Forest,0.83,0.903954802259887,0.903954802259887,0.903954802259887,0.5824121837386392
67,0.07,1000.0,10,BorderlineSMOTE,XGboost,0.835,0.9137931034482759,0.8983050847457628,0.9059829059829059,0.6230655858511422
68,0.07,1000.0,10,SVMSMOTE,Logistic Regression,0.865,0.9213483146067416,0.9265536723163842,0.9239436619718311,0.6589290100712355
69,0.07,1000.0,10,SVMSMOTE,Decision Tree,0.815,0.8977272727272727,0.8926553672316384,0.895184135977337,0.5550233357897322
70,0.07,1000.0,10,SVMSMOTE,Random Forest,0.865,0.9032258064516129,0.9491525423728814,0.9256198347107438,0.5832719233603537
71,0.07,1000.0,10,SVMSMOTE,XGboost,0.845,0.9055555555555556,0.9209039548022598,0.9131652661064426,0.5908867600098255
72,0.05,1000.0,10,Unbalanced,Logistic Regression,0.92,0.9179487179487179,1.0,0.9572192513368984,0.6190476190476191
73,0.05,1000.0,10,Unbalanced,Decision Tree,0.855,0.907608695652174,0.9329608938547486,0.9201101928374656,0.5617185421654696
74,0.05,1000.0,10,Unbalanced,Random Forest,0.915,0.9132653061224489,1.0,0.9546666666666667,0.5952380952380952
75,0.05,1000.0,10,Unbalanced,XGboost,0.9,0.9119170984455959,0.9832402234636871,0.946236559139785,0.5868582069699388
76,0.05,1000.0,10,ADASYN,Logistic Regression,0.7,0.9280575539568345,0.7206703910614525,0.8113207547169812,0.6222399574354882
77,0.05,1000.0,10,ADASYN,Decision Tree,0.785,0.9,0.8547486033519553,0.8767908309455589,0.5226123969140729
78,0.05,1000.0,10,ADASYN,Random Forest,0.82,0.903954802259887,0.8938547486033519,0.8988764044943819,0.5421654695397712
79,0.05,1000.0,10,ADASYN,XGboost,0.815,0.9080459770114943,0.88268156424581,0.8951841359773371,0.560388401170524
80,0.05,1000.0,10,RandomOverSampler,Logistic Regression,0.8,0.9316770186335404,0.8379888268156425,0.8823529411764706,0.6570896515030593
81,0.05,1000.0,10,RandomOverSampler,Decision Tree,0.84,0.9016393442622951,0.9217877094972067,0.9116022099447513,0.5323224261771748
